priceDate,arrivals,minPrice,maxPrice,modalPrice
2007-06-04,71.0,525.0,900.0,750.0
2007-06-05,1194.0,525.0,900.0,725.0
2007-06-06,1262.0,525.0,900.0,700.0
2007-06-07,1066.0,600.0,950.0,750.0
2007-06-08,1066.0,525.0,950.0,750.0
2007-06-09,1492.0,525.0,950.0,750.0
2007-06-11,23.0,531.0,1125.0,825.0
2007-06-12,1046.0,531.0,1125.0,825.0
2007-06-13,1206.0,525.0,1125.0,825.0
2007-06-14,1073.0,500.0,1163.0,825.0
2007-06-15,859.0,500.0,1250.0,825.0
2007-06-16,1026.0,538.0,1350.0,1000.0
2007-06-18,11.0,550.0,1375.0,950.0
2007-06-19,1329.0,575.0,1250.0,900.0
2007-06-20,1217.0,563.0,1313.0,950.0
2007-06-21,0.2,500.0,500.0,500.0
2007-06-22,1456.0,475.0,1125.0,800.0
2007-06-23,1439.0,438.0,1125.0,750.0
2007-06-25,1.3,600.0,600.0,600.0
2007-06-26,0.7,600.0,600.0,600.0
2007-06-27,1035.0,563.0,1225.0,850.0
2007-06-28,0.7,600.0,600.0,600.0
2007-06-29,1468.0,475.0,1225.0,900.0
2007-07-02,71.0,500.0,1250.0,800.0
2007-07-03,1381.0,500.0,1200.0,900.0
2007-07-04,0.1,600.0,600.0,600.0
2007-07-05,1256.0,500.0,1125.0,825.0
2007-07-06,0.2,600.0,600.0,600.0
2007-07-07,0.2,600.0,700.0,650.0
2007-07-08,0.2,600.0,700.0,650.0
2007-07-09,115.0,500.0,1063.0,750.0
2007-07-10,0.2,700.0,800.0,750.0
2007-07-11,1146.0,500.0,1150.0,800.0
2007-07-13,0.3,600.0,700.0,650.0
2007-07-14,0.2,600.0,700.0,650.0
2007-07-15,1.0,600.0,600.0,600.0
2007-07-16,0.6,600.0,700.0,650.0
2007-07-17,1314.0,700.0,800.0,750.0
2007-07-18,0.3,600.0,700.0,650.0
2007-07-19,0.2,600.0,600.0,600.0
2007-07-20,0.1,600.0,600.0,600.0
2007-07-21,0.4,600.0,600.0,600.0
2007-07-22,0.3,800.0,900.0,850.0
2007-07-23,0.2,600.0,600.0,600.0
2007-07-24,0.2,900.0,1000.0,950.0
2007-07-25,0.2,800.0,900.0,850.0
2007-07-26,1.0,600.0,600.0,600.0
2007-07-27,1.0,600.0,600.0,600.0
2007-07-28,1.6,600.0,600.0,600.0
2007-07-29,0.4,600.0,600.0,600.0
2007-07-30,0.4,600.0,600.0,600.0
2007-07-31,3.1,600.0,600.0,600.0
2007-08-01,0.2,600.0,600.0,600.0
2007-08-02,0.1,600.0,600.0,600.0
2007-08-03,0.2,600.0,600.0,600.0
2007-08-04,1154.0,700.0,800.0,750.0
2007-08-05,0.5,600.0,600.0,600.0
2007-08-06,0.2,600.0,600.0,600.0
2007-08-07,0.9,600.0,600.0,600.0
2007-08-09,0.8,600.0,700.0,650.0
2007-08-10,0.4,600.0,600.0,600.0
2007-08-11,0.7,600.0,600.0,600.0
2007-08-12,0.2,600.0,600.0,600.0
2007-08-13,0.2,600.0,600.0,600.0
2007-08-14,0.5,600.0,600.0,600.0
2007-08-15,0.6,600.0,600.0,600.0
2007-08-16,0.3,600.0,600.0,600.0
2007-08-17,0.5,600.0,600.0,600.0
2007-08-18,0.4,600.0,600.0,600.0
2007-08-19,0.6,600.0,600.0,600.0
2007-08-20,233.0,700.0,800.0,750.0
2007-08-21,0.5,700.0,800.0,750.0
2007-08-23,0.4,600.0,600.0,600.0
2007-08-24,0.1,600.0,600.0,600.0
2007-08-25,0.8,600.0,600.0,600.0
2007-08-26,0.4,600.0,700.0,650.0
2007-08-27,0.5,600.0,700.0,650.0
2007-08-28,1164.0,700.0,800.0,750.0
2007-08-29,0.2,600.0,600.0,600.0
2007-08-30,1.0,700.0,800.0,750.0
2007-08-31,12.0,200.0,400.0,300.0
2007-09-01,0.5,600.0,600.0,600.0
2007-09-02,0.4,600.0,600.0,600.0
2007-09-03,0.8,700.0,800.0,750.0
2007-09-04,0.5,600.0,600.0,600.0
2007-09-05,0.5,700.0,800.0,750.0
2007-09-06,0.4,600.0,600.0,600.0
2007-09-07,1.0,700.0,800.0,750.0
2007-09-08,1316.0,600.0,700.0,650.0
2007-09-09,0.8,700.0,800.0,750.0
2007-09-10,0.2,600.0,600.0,600.0
2007-09-11,0.8,600.0,600.0,600.0
2007-09-12,0.3,400.0,600.0,500.0
2007-09-13,0.4,600.0,600.0,600.0
2007-09-14,0.2,400.0,600.0,500.0
2007-09-15,0.1,400.0,600.0,500.0
2007-09-16,0.8,700.0,800.0,750.0
2007-09-17,0.2,600.0,600.0,600.0
2007-09-18,0.9,600.0,600.0,600.0
2007-09-19,3.0,200.0,400.0,300.0
2007-09-20,1209.0,600.0,700.0,650.0
2007-09-21,0.8,700.0,800.0,750.0
2007-09-22,1083.0,700.0,800.0,750.0
2007-09-24,0.8,625.0,1500.0,1250.0
2007-09-25,1621.0,700.0,800.0,750.0
2007-09-26,1130.0,600.0,700.0,650.0
2007-09-27,0.8,700.0,800.0,750.0
2007-09-28,1.5,600.0,700.0,650.0
2007-09-29,0.8,700.0,800.0,750.0
2007-09-30,0.6,600.0,700.0,650.0
2007-10-02,0.8,600.0,700.0,650.0
2007-10-05,200.0,600.0,800.0,700.0
2007-10-06,0.7,700.0,800.0,750.0
2007-10-07,0.8,800.0,900.0,850.0
2007-10-08,0.6,800.0,900.0,850.0
2007-10-09,0.8,900.0,1000.0,950.0
2007-10-10,1281.0,800.0,900.0,850.0
2007-10-11,0.7,700.0,800.0,750.0
2007-10-12,0.8,700.0,800.0,750.0
2007-10-13,0.7,800.0,900.0,850.0
2007-10-14,0.7,800.0,900.0,850.0
2007-10-15,0.8,700.0,800.0,750.0
2007-10-16,1537.0,800.0,900.0,850.0
2007-10-17,50.0,700.0,900.0,800.0
2007-10-18,0.6,700.0,800.0,750.0
2007-10-19,0.8,800.0,900.0,850.0
2007-10-20,1642.0,700.0,800.0,750.0
2007-10-21,0.8,800.0,900.0,850.0
2007-10-22,0.7,700.0,800.0,750.0
2007-10-23,1190.0,800.0,900.0,850.0
2007-10-24,0.5,800.0,900.0,850.0
2007-10-25,400.0,650.0,850.0,750.0
2007-10-26,300.0,700.0,900.0,800.0
2007-10-27,300.0,600.0,800.0,700.0
2007-10-28,8.0,200.0,400.0,300.0
2007-10-29,300.0,650.0,850.0,750.0
2007-10-30,300.0,600.0,800.0,700.0
2007-10-31,1198.0,550.0,1250.0,906.0
2007-11-01,300.0,600.0,800.0,700.0
2007-11-05,100.0,600.0,800.0,700.0
2007-11-06,0.7,650.0,850.0,750.0
2007-11-07,100.0,600.0,800.0,700.0
2007-11-08,0.6,500.0,700.0,600.0
2007-11-09,2266.0,600.0,700.0,650.0
2007-11-11,0.8,700.0,800.0,750.0
2007-11-12,0.5,600.0,700.0,650.0
2007-11-13,1263.9,280.0,1450.0,674.0
2007-11-15,2283.0,700.0,800.0,750.0
2007-11-16,2738.0,475.0,675.0,525.0
2007-11-17,0.8,600.0,700.0,650.0
2007-11-18,0.5,600.0,700.0,650.0
2007-11-19,0.5,600.0,700.0,650.0
2007-11-20,0.8,600.0,700.0,650.0
2007-11-21,2179.0,700.0,800.0,750.0
2007-11-22,2764.0,600.0,700.0,650.0
2007-11-23,1190.0,800.0,900.0,850.0
2007-11-24,2833.0,600.0,700.0,650.0
2007-11-26,328.0,600.0,700.0,650.0
2007-11-27,2177.0,600.0,700.0,650.0
2007-11-28,0.6,700.0,800.0,750.0
2007-11-29,0.5,600.0,700.0,650.0
2007-11-30,2307.0,700.0,800.0,750.0
2007-12-01,0.4,600.0,700.0,650.0
2007-12-02,0.5,600.0,700.0,650.0
2007-12-03,185.0,700.0,800.0,750.0
2007-12-04,0.6,600.0,700.0,650.0
2007-12-05,0.4,600.0,700.0,650.0
2007-12-06,5.0,200.0,400.0,300.0
2007-12-07,0.5,700.0,800.0,750.0
2007-12-10,401.0,600.0,700.0,650.0
2007-12-11,1420.0,600.0,700.0,650.0
2007-12-12,0.4,600.0,700.0,650.0
2007-12-13,1010.0,500.0,600.0,550.0
2007-12-14,1791.0,600.0,700.0,650.0
2007-12-15,2017.0,500.0,600.0,550.0
2007-12-17,429.0,250.0,500.0,375.0
2007-12-26,1277.0,350.0,475.0,438.0
2007-12-27,1933.0,350.0,475.0,425.0
2008-01-01,886.0,250.0,500.0,300.0
2008-01-03,1491.0,225.0,475.0,463.0
2008-01-04,1387.0,600.0,700.0,650.0
2008-01-05,1401.0,225.0,513.0,438.0
2008-01-07,346.0,250.0,500.0,281.0
2008-01-08,1939.0,225.0,450.0,400.0
2008-01-09,1603.0,225.0,475.0,400.0
2008-01-10,1099.0,225.0,475.0,300.0
2008-01-11,1077.0,250.0,475.0,300.0
2008-01-12,1512.0,275.0,475.0,375.0
2008-01-15,1272.0,275.0,450.0,375.0
2008-01-16,1124.0,225.0,450.0,350.0
2008-01-17,225.0,225.0,450.0,350.0
2008-01-18,885.0,200.0,450.0,275.0
2008-01-21,124.0,350.0,875.0,425.0
2008-01-22,1412.0,200.0,875.0,650.0
2008-01-23,1197.0,200.0,875.0,438.0
2008-01-25,1175.0,350.0,875.0,425.0
2008-01-28,318.0,225.0,475.0,281.0
2008-01-29,1182.0,250.0,500.0,300.0
2008-01-31,1611.0,250.0,463.0,400.0
2008-02-01,1433.0,225.0,438.0,344.0
2008-02-02,1489.0,225.0,450.0,350.0
2008-02-04,81.0,225.0,875.0,406.0
2008-02-05,1254.0,375.0,875.0,469.0
2008-02-06,1170.0,375.0,875.0,438.0
2008-02-08,1917.0,275.0,531.0,350.0
2008-02-09,1203.0,375.0,500.0,450.0
2008-02-11,86.0,375.0,475.0,438.0
2008-02-12,1450.0,375.0,488.0,450.0
2008-02-13,860.0,375.0,475.0,450.0
2008-02-14,1169.0,375.0,463.0,438.0
2008-02-15,1120.0,375.0,475.0,450.0
2008-02-16,1192.0,400.0,938.0,500.0
2008-02-18,151.0,425.0,513.0,475.0
2008-02-19,1302.0,375.0,875.0,500.0
2008-02-20,1322.0,375.0,513.0,413.0
2008-02-21,1427.0,375.0,519.0,413.0
2008-02-22,1221.0,325.0,519.0,400.0
2008-02-23,1404.0,350.0,519.0,400.0
2008-02-25,107.0,313.0,519.0,450.0
2008-02-26,1461.0,313.0,519.0,375.0
2008-02-27,1159.0,325.0,525.0,388.0
2008-02-28,1199.0,313.0,875.0,475.0
2008-03-01,1373.8,313.0,875.0,469.0
2008-03-03,123.7,313.0,513.0,425.0
2008-03-04,1387.2,313.0,513.0,350.0
2008-03-05,1257.8,313.0,513.0,350.0
2008-03-06,1428.5,313.0,513.0,438.0
2008-03-07,1265.3,300.0,519.0,438.0
2008-03-08,1526.2,300.0,513.0,425.0
2008-03-10,176.3,275.0,850.0,456.0
2008-03-11,2249.6,275.0,475.0,325.0
2008-03-12,1615.7,225.0,463.0,281.0
2008-03-13,1513.6,200.0,438.0,350.0
2008-03-17,1321.3,275.0,1250.0,746.0
2008-03-19,1572.6,225.0,425.0,300.0
2008-03-20,1825.3,225.0,425.0,356.0
2008-03-24,171.3,225.0,425.0,400.0
2008-03-25,2131.5,225.0,425.0,325.0
2008-03-26,1284.0,225.0,425.0,250.0
2008-03-27,1904.1,200.0,425.0,250.0
2008-04-03,385.8,280.0,1600.0,659.0
2008-04-05,1806.8,250.0,290.0,260.0
2008-04-07,4746.0,250.0,438.0,406.0
2008-04-08,474.6,250.0,463.0,425.0
2008-04-09,2167.5,250.0,450.0,300.0
2008-04-10,2254.7,288.0,438.0,425.0
2008-04-11,2049.7,275.0,400.0,313.0
2008-04-12,2456.6,250.0,400.0,388.0
2008-04-14,262.0,275.0,438.0,325.0
2008-04-15,1220.7,275.0,438.0,325.0
2008-04-16,1223.0,275.0,438.0,413.0
2008-04-17,1366.3,200.0,400.0,300.0
2008-04-18,1414.5,275.0,438.0,325.0
2008-04-19,1548.1,275.0,425.0,325.0
2008-04-21,95.4,300.0,450.0,400.0
2008-04-22,1501.5,300.0,475.0,375.0
2008-04-23,1302.4,300.0,450.0,400.0
2008-04-24,1402.2,300.0,438.0,350.0
2008-04-25,1496.7,300.0,438.0,350.0
2008-04-26,1777.4,300.0,438.0,350.0
2008-04-28,28.5,300.0,438.0,350.0
2008-04-29,1045.2,300.0,438.0,350.0
2008-04-30,1372.8,300.0,425.0,375.0
2008-05-01,1717.5,300.0,450.0,375.0
2008-05-02,1529.0,300.0,438.0,400.0
2008-05-03,1549.0,300.0,425.0,375.0
2008-05-05,1549.0,300.0,438.0,344.0
2008-05-06,1439.0,300.0,500.0,344.0
2008-05-07,1311.2,300.0,500.0,414.0
2008-05-08,1684.3,300.0,500.0,375.0
2008-05-09,1324.0,300.0,500.0,375.0
2008-05-10,1650.5,300.0,500.0,375.0
2008-05-12,118.4,300.0,475.0,375.0
2008-05-13,1769.8,300.0,475.0,344.0
2008-05-14,1409.9,275.0,475.0,325.0
2008-05-15,1642.8,250.0,450.0,350.0
2008-05-16,1137.7,250.0,450.0,300.0
2008-05-19,100.4,313.0,500.0,475.0
2008-05-20,1259.4,313.0,500.0,363.0
2008-05-21,1168.0,313.0,500.0,363.0
2008-05-22,1326.2,313.0,563.0,450.0
2008-05-23,1241.3,313.0,625.0,450.0
2008-05-24,986.0,313.0,625.0,450.0
2008-05-26,173.8,313.0,625.0,500.0
2008-05-27,1672.2,313.0,600.0,500.0
2008-05-28,813.4,313.0,688.0,450.0
2008-05-29,1393.7,350.0,700.0,500.0
2008-05-30,1392.0,350.0,725.0,450.0
2008-05-31,1398.5,350.0,725.0,475.0
2008-06-02,86.8,325.0,700.0,375.0
2008-06-03,1713.0,325.0,700.0,450.0
2008-06-04,1209.1,325.0,700.0,650.0
2008-06-05,1027.6,325.0,663.0,500.0
2008-06-06,1423.9,325.0,663.0,450.0
2008-06-07,1442.2,325.0,663.0,500.0
2008-06-10,1606.8,313.0,675.0,500.0
2008-06-11,1725.6,300.0,725.0,500.0
2008-06-12,1191.7,325.0,875.0,538.0
2008-06-13,1140.0,325.0,700.0,550.0
2008-06-14,1574.5,313.0,688.0,438.0
2008-06-16,157.8,313.0,1000.0,625.0
2008-06-17,1423.0,313.0,1063.0,725.0
2008-06-18,1541.3,325.0,1000.0,700.0
2008-06-20,1302.1,313.0,1000.0,700.0
2008-06-21,1538.1,313.0,906.0,700.0
2008-06-23,92.4,325.0,950.0,700.0
2008-06-24,1879.2,150.0,900.0,531.0
2008-06-25,1750.5,313.0,875.0,575.0
2008-06-26,1507.6,325.0,850.0,575.0
2008-06-27,1253.9,313.0,813.0,625.0
2008-06-28,1388.5,313.0,800.0,525.0
2008-06-30,141.7,275.0,813.0,525.0
2008-07-01,1826.2,275.0,813.0,600.0
2008-07-02,1570.3,275.0,875.0,750.0
2008-07-03,1463.8,275.0,938.0,700.0
2008-07-04,1314.5,300.0,1000.0,750.0
2008-07-05,1026.9,300.0,1063.0,775.0
2008-07-07,114.8,325.0,938.0,600.0
2008-07-08,1796.9,281.0,938.0,850.0
2008-07-09,1410.1,288.0,938.0,600.0
2008-07-10,1718.0,288.0,950.0,625.0
2008-07-11,1628.4,375.0,875.0,575.0
2008-07-12,1406.3,275.0,900.0,688.0
2008-07-14,85.1,275.0,950.0,750.0
2008-07-15,1760.2,275.0,925.0,438.0
2008-07-16,1532.0,275.0,1000.0,750.0
2008-07-17,1559.6,1300.0,1400.0,1350.0
2008-07-18,1533.0,275.0,938.0,875.0
2008-07-19,1924.9,275.0,900.0,675.0
2008-07-21,161.7,275.0,875.0,550.0
2008-07-22,1885.2,275.0,875.0,550.0
2008-07-23,1646.4,275.0,875.0,563.0
2008-07-24,1707.0,275.0,875.0,563.0
2008-07-25,1552.3,275.0,875.0,400.0
2008-07-26,1293.4,275.0,1050.0,750.0
2008-07-28,102.3,250.0,1125.0,750.0
2008-07-29,1537.0,250.0,1094.0,813.0
2008-07-30,1635.4,250.0,1094.0,813.0
2008-07-31,2173.4,250.0,1075.0,1000.0
2008-08-01,1459.7,275.0,1075.0,575.0
2008-08-02,1798.0,275.0,1075.0,575.0
2008-08-04,116.4,275.0,1075.0,575.0
2008-08-05,1593.0,275.0,1025.0,813.0
2008-08-06,1242.9,225.0,1075.0,700.0
2008-08-07,1639.7,225.0,1100.0,700.0
2008-08-08,2002.1,225.0,1100.0,900.0
2008-08-09,2815.1,225.0,1100.0,700.0
2008-08-11,95.4,250.0,1100.0,700.0
2008-08-12,2043.9,250.0,1225.0,950.0
2008-08-13,2029.5,250.0,1225.0,750.0
2008-08-14,2026.5,225.0,1250.0,1000.0
2008-08-16,133.7,225.0,1250.0,750.0
2008-08-18,21.5,225.0,1250.0,1000.0
2008-08-19,1200.2,250.0,1313.0,1125.0
2008-08-20,1536.9,250.0,1313.0,688.0
2008-08-21,1984.8,250.0,1313.0,1000.0
2008-08-22,1840.7,250.0,1313.0,1000.0
2008-08-23,1780.6,275.0,1313.0,1250.0
2008-08-25,160.5,275.0,1250.0,700.0
2008-08-26,1945.1,275.0,1250.0,450.0
2008-08-27,1685.8,300.0,1125.0,575.0
2008-08-28,1256.0,300.0,1063.0,575.0
2008-08-29,865.5,300.0,1000.0,750.0
2008-08-30,1640.9,300.0,1000.0,575.0
2008-09-01,248.8,300.0,1000.0,575.0
2008-09-02,1879.3,300.0,1125.0,625.0
2008-09-03,1369.8,300.0,1125.0,625.0
2008-09-04,1582.1,300.0,1125.0,625.0
2008-09-05,1210.7,300.0,1125.0,625.0
2008-09-06,1701.2,313.0,1250.0,625.0
2008-09-08,106.8,313.0,1188.0,688.0
2008-09-09,325.5,280.0,1500.0,682.0
2008-09-10,1216.1,313.0,1250.0,625.0
2008-09-11,1604.6,313.0,1250.0,906.0
2008-09-12,1316.5,313.0,1250.0,906.0
2008-09-13,1356.5,313.0,1250.0,938.0
2008-09-15,224.2,313.0,1250.0,906.0
2008-09-16,2020.9,313.0,1250.0,906.0
2008-09-17,1656.4,300.0,1188.0,875.0
2008-09-18,1441.6,300.0,1188.0,850.0
2008-09-19,1183.5,200.0,400.0,300.0
2008-09-20,1335.9,300.0,1250.0,963.0
2008-09-22,198.9,300.0,1125.0,963.0
2008-09-23,1863.6,344.0,1250.0,938.0
2008-09-24,1132.5,350.0,1250.0,813.0
2008-09-25,1750.4,350.0,1250.0,813.0
2008-09-26,2139.2,350.0,1375.0,805.0
2008-09-27,1766.0,350.0,1250.0,802.0
2008-09-29,213.3,350.0,1250.0,802.0
2008-09-30,2358.6,350.0,1375.0,829.0
2008-10-01,1804.1,350.0,1375.0,829.0
2008-10-03,385.8,350.0,1250.0,813.0
2008-10-04,2429.2,350.0,1250.0,814.0
2008-10-06,385.6,325.0,1188.0,779.0
2008-10-07,2788.2,325.0,1188.0,758.0
2008-10-08,1287.3,313.0,1150.0,760.0
2008-10-09,1584.0,313.0,1150.0,755.0
2008-10-10,1270.4,313.0,1025.0,677.0
2008-10-11,1474.7,250.0,1025.0,679.0
2008-10-13,302.0,250.0,1025.0,669.0
2008-10-14,1745.3,250.0,1013.0,661.0
2008-10-15,1525.7,250.0,1125.0,673.0
2008-10-16,1231.5,300.0,1250.0,710.0
2008-10-17,1321.3,275.0,1250.0,746.0
2008-10-18,1266.6,275.0,1250.0,737.0
2008-10-20,337.4,275.0,1250.0,737.0
2008-10-22,1555.6,275.0,1250.0,733.0
2008-10-23,1439.7,250.0,1250.0,724.0
2008-10-24,1607.2,250.0,1250.0,733.0
2008-10-25,1798.7,250.0,1175.0,708.0
2008-10-27,145.6,250.0,1250.0,707.0
2008-10-28,1892.3,200.0,1250.0,705.0
2008-10-31,917.8,250.0,1375.0,730.0
2008-11-01,1354.0,250.0,1375.0,730.0
2008-11-03,154.2,250.0,1031.0,601.0
2008-11-04,2685.7,250.0,1000.0,652.0
2008-11-05,1962.4,250.0,975.0,591.0
2008-11-07,1947.0,200.0,1375.0,623.0
2008-11-08,1532.1,200.0,938.0,566.0
2008-11-10,447.8,200.0,1375.0,565.0
2008-11-11,2471.7,200.0,625.0,427.0
2008-11-12,2063.9,200.0,563.0,401.0
2008-11-13,1886.4,200.0,625.0,449.0
2008-11-14,2271.3,200.0,688.0,440.0
2008-11-15,2324.7,188.0,600.0,414.0
2008-11-17,524.0,188.0,625.0,438.0
2008-11-22,1836.2,175.0,531.0,372.0
2008-11-24,1197.7,175.0,525.0,369.0
2008-11-25,2338.0,175.0,525.0,391.0
2008-11-26,2018.4,160.0,500.0,371.0
2008-11-27,1910.9,160.0,425.0,329.0
2008-11-28,2077.1,160.0,750.0,365.0
2008-12-02,1607.2,150.0,400.0,315.0
2008-12-03,1857.1,150.0,440.0,316.0
2008-12-04,2319.3,150.0,440.0,317.0
2008-12-05,1932.5,150.0,440.0,317.0
2008-12-06,1431.6,150.0,440.0,277.0
2008-12-08,133.8,150.0,360.0,277.0
2008-12-09,1581.8,150.0,360.0,279.0
2008-12-10,1495.7,150.0,360.0,274.0
2008-12-11,1625.2,160.0,325.0,272.0
2008-12-12,1515.1,160.0,325.0,272.0
2008-12-13,1235.5,160.0,325.0,274.0
2008-12-15,726.1,160.0,320.0,235.0
2008-12-16,2099.1,160.0,300.0,227.0
2008-12-17,1333.6,160.0,300.0,226.0
2008-12-18,1156.4,160.0,300.0,224.0
2008-12-19,1339.7,160.0,288.0,224.0
2008-12-20,1715.0,120.0,288.0,206.0
2008-12-22,285.0,120.0,288.0,210.0
2008-12-23,1532.6,120.0,288.0,210.0
2008-12-24,1899.6,120.0,280.0,203.0
2008-12-25,1682.8,120.0,280.0,202.0
2008-12-26,2207.1,120.0,280.0,202.0
2008-12-27,1618.4,120.0,280.0,202.0
2008-12-29,330.5,120.0,280.0,203.0
2008-12-30,1016.9,120.0,288.0,207.0
2008-12-31,1118.0,120.0,288.0,207.0
2009-01-01,1304.3,150.0,275.0,205.0
2009-01-02,1839.7,140.0,275.0,198.0
2009-01-03,1415.0,150.0,300.0,209.0
2009-01-05,514.1,188.0,300.0,219.0
2009-01-06,1387.5,225.0,320.0,253.0
2009-01-07,1305.0,250.0,380.0,306.0
2009-01-08,1418.0,200.0,380.0,261.0
2009-01-09,2395.5,200.0,300.0,237.0
2009-01-13,1331.8,160.0,275.0,212.0
2009-01-14,1269.3,160.0,275.0,212.0
2009-01-15,1011.2,160.0,275.0,209.0
2009-01-16,1197.9,160.0,275.0,209.0
2009-01-17,1442.9,180.0,288.0,212.0
2009-01-19,250.9,180.0,288.0,212.0
2009-01-20,1379.8,188.0,288.0,212.0
2009-01-21,1055.5,200.0,288.0,212.0
2009-01-22,1470.1,200.0,288.0,214.0
2009-01-23,1199.1,200.0,300.0,216.0
2009-01-24,1223.0,200.0,288.0,216.0
2009-01-27,347.7,200.0,300.0,220.0
2009-01-28,1698.8,200.0,288.0,220.0
2009-01-29,1321.0,200.0,288.0,220.0
2009-01-30,1124.9,200.0,300.0,222.0
2009-01-31,1163.6,200.0,300.0,222.0
2009-02-02,471.9,200.0,300.0,222.0
2009-02-03,1817.4,200.0,288.0,216.0
2009-02-04,1290.3,200.0,288.0,211.0
2009-02-05,1223.6,200.0,300.0,211.0
2009-02-06,1153.3,200.0,300.0,211.0
2009-02-07,1611.0,200.0,300.0,211.0
2009-02-09,274.6,200.0,300.0,211.0
2009-02-10,1591.6,213.0,350.0,267.0
2009-02-11,1238.3,225.0,363.0,280.0
2009-02-12,1334.0,225.0,363.0,280.0
2009-02-13,1132.7,220.0,350.0,266.0
2009-02-14,1603.7,238.0,360.0,276.0
2009-02-16,213.6,238.0,360.0,276.0
2009-02-17,1274.6,240.0,360.0,276.0
2009-02-18,1290.7,250.0,363.0,283.0
2009-02-19,1567.7,250.0,363.0,283.0
2009-02-20,1941.9,250.0,363.0,283.0
2009-02-21,1645.7,250.0,600.0,283.0
2009-02-23,261.0,250.0,400.0,288.0
2009-02-24,1682.6,250.0,363.0,283.0
2009-02-25,1861.5,250.0,380.0,291.0
2009-02-26,1838.5,250.0,380.0,291.0
2009-02-27,1393.1,250.0,388.0,294.0
2009-02-28,1413.8,250.0,413.0,306.0
2009-03-02,303.3,250.0,413.0,306.0
2009-03-03,1563.4,280.0,440.0,336.0
2009-03-04,1775.4,281.0,463.0,347.0
2009-03-05,1672.1,281.0,463.0,347.0
2009-03-06,756.5,281.0,463.0,347.0
2009-03-07,1894.7,225.0,425.0,313.0
2009-03-09,281.7,250.0,438.0,319.0
2009-03-10,2038.6,260.0,450.0,319.0
2009-03-12,167.9,260.0,463.0,323.0
2009-03-13,1269.8,260.0,475.0,323.0
2009-03-14,1279.9,250.0,525.0,359.0
2009-03-16,770.8,250.0,500.0,338.0
2009-03-17,2305.7,280.0,531.0,370.0
2009-03-18,1855.9,280.0,538.0,370.0
2009-03-19,2005.4,280.0,575.0,405.0
2009-03-20,1499.9,280.0,563.0,404.0
2009-03-21,1553.0,280.0,600.0,408.0
2009-03-23,536.4,350.0,625.0,467.0
2009-03-24,2230.1,400.0,650.0,498.0
2009-03-25,1673.4,400.0,650.0,498.0
2009-03-26,2276.1,400.0,750.0,528.0
2009-03-27,2105.5,400.0,640.0,502.0
2009-03-28,2123.6,400.0,640.0,502.0
2009-03-30,529.4,400.0,680.0,520.0
2009-03-31,1873.8,400.0,700.0,523.0
2009-04-01,1503.2,400.0,700.0,523.0
2009-04-02,1885.9,400.0,725.0,541.0
2009-04-03,1703.8,400.0,750.0,550.0
2009-04-04,1872.7,400.0,750.0,550.0
2009-04-06,400.6,400.0,750.0,550.0
2009-04-07,2147.5,500.0,813.0,628.0
2009-04-08,1270.5,500.0,813.0,637.0
2009-04-09,2056.3,500.0,813.0,637.0
2009-04-10,1865.4,500.0,975.0,625.0
2009-04-11,1983.1,500.0,800.0,640.0
2009-04-13,311.9,500.0,800.0,637.0
2009-04-14,2076.3,500.0,800.0,637.0
2009-04-15,1407.0,600.0,800.0,665.0
2009-04-16,1236.2,600.0,800.0,665.0
2009-04-17,1491.2,600.0,800.0,689.0
2009-04-18,1396.4,600.0,800.0,661.0
2009-04-20,264.7,600.0,800.0,661.0
2009-04-21,1773.5,600.0,900.0,652.0
2009-04-22,1471.9,600.0,900.0,652.0
2009-04-23,1535.0,575.0,900.0,648.0
2009-04-24,1423.7,875.0,2000.0,1431.0
2009-04-25,1102.2,575.0,780.0,655.0
2009-04-28,1450.1,600.0,800.0,680.0
2009-04-29,1705.2,580.0,800.0,676.0
2009-04-30,1662.2,580.0,763.0,655.0
2009-05-01,1957.3,580.0,763.0,655.0
2009-05-02,1174.5,580.0,800.0,667.0
2009-05-04,119.0,580.0,775.0,667.0
2009-05-05,2008.4,580.0,775.0,664.0
2009-05-06,1461.0,580.0,780.0,666.0
2009-05-08,262.1,580.0,775.0,667.0
2009-05-09,1710.9,580.0,780.0,667.0
2009-05-11,615.6,580.0,850.0,674.0
2009-05-12,3167.0,580.0,850.0,674.0
2009-05-13,1926.8,580.0,813.0,667.0
2009-05-14,1522.2,580.0,780.0,664.0
2009-05-15,782.4,580.0,813.0,670.0
2009-05-16,954.5,580.0,750.0,685.0
2009-05-18,475.2,580.0,875.0,656.0
2009-05-19,1629.6,580.0,850.0,664.0
2009-05-20,4.1,600.0,700.0,650.0
2009-05-21,1406.3,563.0,1000.0,716.0
2009-05-22,1488.5,563.0,938.0,727.0
2009-05-23,1082.1,563.0,925.0,700.0
2009-05-26,1555.2,563.0,1100.0,782.0
2009-05-27,1237.3,575.0,1125.0,784.0
2009-05-28,904.4,575.0,1120.0,825.0
2009-05-29,1146.7,563.0,1140.0,818.0
2009-05-30,1083.7,563.0,1140.0,818.0
2009-06-01,127.4,563.0,1025.0,760.0
2009-06-02,1408.5,563.0,1375.0,863.0
2009-06-03,249.4,750.0,2000.0,1360.0
2009-06-04,1120.9,563.0,1313.0,875.0
2009-06-05,1094.0,563.0,1313.0,901.0
